23.05.21,2023 MSI 브래킷 스테이지,JDG Missing,승,0,0,7,8.4,64%
23.05.14,2023 MSI 브래킷 스테이지,JDG Knight,승,2,3,8,3.3,63%
23.05.14,2023 MSI 브래킷 스테이지,JDG Kanavi,승,2,3,10,4,75%
23.05.14,2023 MSI 브래킷 스테이지,JDG 369,승,3,2,6,4.5,56%
23.05.14,2023 MSI 브래킷 스테이지,BLG ON,패,2,5,8,2,91%
23.05.14,2023 MSI 브래킷 스테이지,BLG Elk,패,2,3,6,2.7,73%
23.05.14,2023 MSI 브래킷 스테이지,BLG Yagao,패,4,4,6,2.5,91%
23.05.14,2023 MSI 브래킷 스테이지,BLG XUN,패,1,3,7,2.7,73%
23.05.14,2023 MSI 브래킷 스테이지,BLG Bin,패,2,1,5,7,64%
23.05.14,2023 MSI 브래킷 스테이지,BLG ON,패,1,4,5,1.5,75%
23.05.14,2023 MSI 브래킷 스테이지,BLG Elk,패,3,6,5,1.3,100%
23.05.14,2023 MSI 브래킷 스테이지,BLG Yagao,패,0,3,6,2,75%
23.05.14,2023 MSI 브래킷 스테이지,BLG XUN,패,3,3,4,2.3,88%
23.05.14,2023 MSI 브래킷 스테이지,BLG Bin,패,1,5,3,0.8,50%
23.05.14,2023 MSI 브래킷 스테이지,JDG Missing,승,1,1,14,15,71%
23.05.14,2023 MSI 브래킷 스테이지,JDG Ruler,승,11,1,7,18,86%
23.05.14,2023 MSI 브래킷 스테이지,JDG Knight,승,6,0,10,19.2,76%
23.05.14,2023 MSI 브래킷 스테이지,JDG Kanavi,승,3,4,8,2.8,52%
23.05.14,2023 MSI 브래킷 스테이지,JDG 369,승,0,2,11,5.5,52%
23.05.14,2023 MSI 브래킷 스테이지,JDG Missing,승,0,7,32,4.6,91%
23.05.14,2023 MSI 브래킷 스테이지,JDG Ruler,승,15,2,18,16.5,94%
23.05.14,2023 MSI 브래킷 스테이지,JDG Knight,승,14,4,11,6.3,71%
23.05.14,2023 MSI 브래킷 스테이지,JDG Kanavi,승,1,3,25,8.7,74%
23.05.14,2023 MSI 브래킷 스테이지,JDG 369,승,5,3,19,8,69%
23.05.14,2023 MSI 브래킷 스테이지,BLG ON,패,1,8,13,1.8,74%
23.05.14,2023 MSI 브래킷 스테이지,BLG Elk,패,6,8,5,1.4,58%
23.05.14,2023 MSI 브래킷 스테이지,BLG Yagao,패,1,8,13,1.8,74%
23.05.14,2023 MSI 브래킷 스테이지,BLG XUN,패,5,7,9,2,74%
23.05.14,2023 MSI 브래킷 스테이지,BLG Bin,패,6,4,8,3.5,74%
23.05.14,2023 MSI 브래킷 스테이지,MAD Hylissang,패,2,5,2,0.8,44%
23.05.14,2023 MSI 브래킷 스테이지,MAD Carzzy,패,2,4,2,1,44%
23.05.14,2023 MSI 브래킷 스테이지,MAD Nisqy,패,2,3,2,1.3,44%
23.05.14,2023 MSI 브래킷 스테이지,MAD Elyoya,패,2,1,2,4,44%
23.05.14,2023 MSI 브래킷 스테이지,MAD Chasy,패,1,3,2,1,33%
23.05.14,2023 MSI 브래킷 스테이지,G2 Mikyx,승,1,2,9,5,63%
23.05.14,2023 MSI 브래킷 스테이지,G2 Hans Sama,승,2,0,8,12,63%
23.05.14,2023 MSI 브래킷 스테이지,G2 Caps,승,0,3,8,2.7,50%
23.05.14,2023 MSI 브래킷 스테이지,G2 Yike,승,6,1,5,11,69%
23.05.14,2023 MSI 브래킷 스테이지,G2 BrokenBlade,승,7,3,1,2.7,50%
23.05.14,2023 MSI 브래킷 스테이지,MAD Hylissang,패,0,3,14,4.7,78%
23.05.14,2023 MSI 브래킷 스테이지,MAD Carzzy,패,6,3,7,4.3,72%
23.05.14,2023 MSI 브래킷 스테이지,MAD Nisqy,패,5,3,10,5,83%
23.05.14,2023 MSI 브래킷 스테이지,MAD Elyoya,패,6,4,8,3.5,78%
23.05.14,2023 MSI 브래킷 스테이지,MAD Chasy,패,1,5,1,0.4,11%
23.05.14,2023 MSI 브래킷 스테이지,G2 Mikyx,승,0,4,8,2,44%
23.05.14,2023 MSI 브래킷 스테이지,G2 Hans Sama,승,4,3,8,4,67%
23.05.14,2023 MSI 브래킷 스테이지,G2 Caps,승,0,5,14,2.8,78%
23.05.14,2023 MSI 브래킷 스테이지,G2 Yike,승,6,5,7,2.6,72%
23.05.14,2023 MSI 브래킷 스테이지,G2 BrokenBlade,승,8,1,9,17,94%
23.05.14,2023 MSI 브래킷 스테이지,G2 Mikyx,승,2,3,16,6,86%
23.05.14,2023 MSI 브래킷 스테이지,G2 Hans Sama,승,11,3,9,6.7,95%
23.05.14,2023 MSI 브래킷 스테이지,G2 Caps,승,3,0,12,18,71%
23.05.14,2023 MSI 브래킷 스테이지,G2 Yike,승,3,1,11,14,67%
23.05.14,2023 MSI 브래킷 스테이지,G2 BrokenBlade,승,2,3,7,3,43%
23.05.14,2023 MSI 브래킷 스테이지,MAD Hylissang,패,0,6,6,1,60%
23.05.14,2023 MSI 브래킷 스테이지,MAD Carzzy,패,5,5,3,1.6,80%
23.05.14,2023 MSI 브래킷 스테이지,MAD Nisqy,패,1,3,3,1.3,40%
23.05.14,2023 MSI 브래킷 스테이지,MAD Elyoya,,3,4,4,1.8,70%
23.05.14,2023 MSI 브래킷 스테이지,MAD Chasy,패,1,3,1,0.7,20%
23.05.13,2023 MSI 브래킷 스테이지,GEN Delight,패,0,2,2,1,67%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peyz,패,0,1,1,1,33%
23.05.13,2023 MSI 브래킷 스테이지,GEN Chovy,패,2,1,0,2,67%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peanut,패,1,1,2,3,100%
23.05.13,2023 MSI 브래킷 스테이지,GEN Doran,패,0,2,1,0.5,33%
23.05.13,2023 MSI 브래킷 스테이지,T1 Keria,승,0,1,5,5,71%
23.05.13,2023 MSI 브래킷 스테이지,T1 Gumayusi,승,0,0,4,4.8,57%
23.05.13,2023 MSI 브래킷 스테이지,T1 Faker,승,1,1,1,2,29%
23.05.13,2023 MSI 브래킷 스테이지,T1 Oner,승,5,1,2,7,100%
23.05.13,2023 MSI 브래킷 스테이지,T1 Zeus,승,1,0,3,4.8,57%
23.05.13,2023 MSI 브래킷 스테이지,T1 Keria,패,0,3,4,1.3,57%
23.05.13,2023 MSI 브래킷 스테이지,T1 Gumayusi,패,3,3,1,1.3,57%
23.05.13,2023 MSI 브래킷 스테이지,T1 Faker,패,1,4,3,1,57%
23.05.13,2023 MSI 브래킷 스테이지,T1 Oner,패,1,6,4,0.8,71%
23.05.13,2023 MSI 브래킷 스테이지,T1 Zeus,패,2,4,3,1.3,71%
23.05.13,2023 MSI 브래킷 스테이지,GEN Delight,,0,1,15,15,75%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peyz,승,10,1,2,12,60%
23.05.13,2023 MSI 브래킷 스테이지,GEN Chovy,승,5,0,9,16.8,70%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peanut,승,4,2,14,9,90%
23.05.13,2023 MSI 브래킷 스테이지,GEN Doran,승,1,3,7,2.7,40%
23.05.13,2023 MSI 브래킷 스테이지,GEN Delight,승,1,4,9,2.5,63%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peyz,승,4,2,8,6,75%
23.05.13,2023 MSI 브래킷 스테이지,GEN Chovy,승,4,2,8,6,75%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peanut,승,5,3,4,3,56%
23.05.13,2023 MSI 브래킷 스테이지,GEN Doran,승,2,5,6,1.6,50%
23.05.13,2023 MSI 브래킷 스테이지,T1 Keria,패,0,3,11,3.7,69%
23.05.13,2023 MSI 브래킷 스테이지,T1 Gumayusi,패,10,3,1,3.7,69%
23.05.13,2023 MSI 브래킷 스테이지,T1 Faker,패,4,4,6,2.5,63%
23.05.13,2023 MSI 브래킷 스테이지,T1 Oner,패,1,4,7,2,50%
23.05.13,2023 MSI 브래킷 스테이지,T1 Zeus,패,1,3,8,3,56%
23.05.13,2023 MSI 브래킷 스테이지,T1 Keria,승,0,3,10,3.3,56%
23.05.13,2023 MSI 브래킷 스테이지,T1 Gumayusi,승,11,1,3,14,78%
23.05.13,2023 MSI 브래킷 스테이지,T1 Faker,승,3,3,13,5.3,89%
23.05.13,2023 MSI 브래킷 스테이지,T1 Oner,승,3,1,13,16,89%
23.05.13,2023 MSI 브래킷 스테이지,T1 Zeus,승,1,1,11,12,67%
23.05.13,2023 MSI 브래킷 스테이지,GEN Delight,패,0,6,6,1,75%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peyz,패,1,3,3,1.3,50%
23.05.13,2023 MSI 브래킷 스테이지,GEN Chovy,패,1,3,6,2.3,88%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peanut,패,5,3,3,2.7,100%
23.05.13,2023 MSI 브래킷 스테이지,GEN Doran,패,1,3,4,1.7,63%
23.05.13,2023 MSI 브래킷 스테이지,T1 Keria,승,0,0,8,9.6,67%
23.05.13,2023 MSI 브래킷 스테이지,T1 Gumayusi,승,5,0,4,10.8,75%
23.05.13,2023 MSI 브래킷 스테이지,T1 Faker,승,2,1,5,7,58%
23.05.13,2023 MSI 브래킷 스테이지,T1 Oner,승,4,2,5,4.5,75%
23.05.13,2023 MSI 브래킷 스테이지,T1 Zeus,승,1,1,7,8,67%
23.05.13,2023 MSI 브래킷 스테이지,GEN Delight,패,1,3,3,1.3,100%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peyz,패,2,2,2,2,100%
23.05.13,2023 MSI 브래킷 스테이지,GEN Chovy,패,0,1,1,1,25%
23.05.13,2023 MSI 브래킷 스테이지,GEN Peanut,패,1,2,0,0.5,25%
23.05.13,2023 MSI 브래킷 스테이지,GEN Doran,패,0,4,1,0.3,25%
23.05.12,2023 MSI 브래킷 스테이지,JDG Missing,승,0,1,12,12,71%
23.05.12,2023 MSI 브래킷 스테이지,JDG Ruler,승,4,0,7,13.2,65%
23.05.12,2023 MSI 브래킷 스테이지,JDG Knight,승,1,3,6,2.3,41%
23.05.12,2023 MSI 브래킷 스테이지,JDG Kanavi,승,8,3,2,3.3,59%
23.05.12,2023 MSI 브래킷 스테이지,JDG 369,승,4,0,6,12,59%
23.05.12,2023 MSI 브래킷 스테이지,GG huhi,패,0,3,6,2,86%
23.05.12,2023 MSI 브래킷 스테이지,GG Stixxay,패,4,4,1,1.3,71%
23.05.12,2023 MSI 브래킷 스테이지,GG Gori,패,0,3,4,1.3,57%
23.05.12,2023 MSI 브래킷 스테이지,GG River,패,1,6,4,0.8,71%
23.05.12,2023 MSI 브래킷 스테이지,GG Licorice,패,2,1,2,4,57%
23.05.12,2023 MSI 브래킷 스테이지,JDG Missing,승,0,2,13,6.5,76%
23.05.12,2023 MSI 브래킷 스테이지,JDG Ruler,승,7,3,5,4,71%
23.05.12,2023 MSI 브래킷 스테이지,JDG Knight,승,4,1,7,11,65%
23.05.12,2023 MSI 브래킷 스테이지,JDG Kanavi,승,4,3,8,4,71%
23.05.12,2023 MSI 브래킷 스테이지,JDG 369,승,2,2,3,2.5,29%
23.05.12,2023 MSI 브래킷 스테이지,GG huhi,패,0,4,9,2.3,82%
23.05.12,2023 MSI 브래킷 스테이지,GG Stixxay,패,4,3,3,2.3,64%
23.05.12,2023 MSI 브래킷 스테이지,GG Gori,패,1,4,4,1.3,45%
23.05.12,2023 MSI 브래킷 스테이지,GG River,패,3,3,5,2.7,73%
23.05.12,2023 MSI 브래킷 스테이지,GG Licorice,패,3,3,2,1.7,45%
23.05.12,2023 MSI 브래킷 스테이지,GG huhi,패,0,4,6,1.5,86%
23.05.12,2023 MSI 브래킷 스테이지,GG Stixxay,패,3,3,2,1.7,71%
23.05.12,2023 MSI 브래킷 스테이지,GG Gori,패,0,2,5,2.5,71%
23.05.12,2023 MSI 브래킷 스테이지,GG River,패,3,2,3,3,86%
23.05.12,2023 MSI 브래킷 스테이지,GG Licorice,패,1,3,2,1,43%
23.05.12,2023 MSI 브래킷 스테이지,JDG Missing,승,0,2,9,4.5,64%
23.05.12,2023 MSI 브래킷 스테이지,JDG Ruler,승,4,2,4,4,57%
23.05.12,2023 MSI 브래킷 스테이지,JDG Knight,승,5,0,7,14.4,86%
23.05.12,2023 MSI 브래킷 스테이지,JDG Kanavi,승,1,1,10,11,79%
23.05.12,2023 MSI 브래킷 스테이지,JDG 369,승,4,2,2,3,43%
23.05.11,2023 MSI 브래킷 스테이지,C9 Zven,패,0,5,10,2,67%
23.05.11,2023 MSI 브래킷 스테이지,C9 Berserker,패,6,3,3,3,60%
23.05.11,2023 MSI 브래킷 스테이지,C9 EMENES,패,1,2,5,3,40%
23.05.11,2023 MSI 브래킷 스테이지,C9 Blaber,패,5,4,9,3.5,93%
23.05.11,2023 MSI 브래킷 스테이지,C9 Fudge,패,3,6,6,1.5,60%
23.05.11,2023 MSI 브래킷 스테이지,BLG ON,승,1,2,16,8.5,85%
23.05.11,2023 MSI 브래킷 스테이지,BLG Elk,승,8,2,9,8.5,85%
23.05.11,2023 MSI 브래킷 스테이지,BLG Yagao,승,2,3,9,3.7,55%
23.05.11,2023 MSI 브래킷 스테이지,BLG XUN,승,4,3,9,4.3,65%
23.05.11,2023 MSI 브래킷 스테이지,BLG Bin,승,5,5,1,1.2,30%
23.05.11,2023 MSI 브래킷 스테이지,BLG ON,승,2,1,6,8,67%
23.05.11,2023 MSI 브래킷 스테이지,BLG Elk,승,4,3,7,3.7,92%
23.05.11,2023 MSI 브래킷 스테이지,BLG Yagao,승,4,1,4,8,67%
23.05.11,2023 MSI 브래킷 스테이지,BLG XUN,승,1,2,4,2.5,42%
23.05.11,2023 MSI 브래킷 스테이지,BLG Bin,승,1,3,5,2,50%
23.05.11,2023 MSI 브래킷 스테이지,C9 Zven,패,2,3,6,2.7,80%
23.05.11,2023 MSI 브래킷 스테이지,C9 Berserker,패,2,1,4,6,60%
23.05.11,2023 MSI 브래킷 스테이지,C9 EMENES,패,1,2,5,3,60%
23.05.11,2023 MSI 브래킷 스테이지,C9 Blaber,패,3,3,1,1.3,40%
23.05.11,2023 MSI 브래킷 스테이지,C9 Fudge,패,2,3,3,1.7,50%
23.05.11,2023 MSI 브래킷 스테이지,BLG ON,승,1,7,18,2.7,76%
23.05.11,2023 MSI 브래킷 스테이지,BLG Elk,승,9,4,8,4.3,68%
23.05.11,2023 MSI 브래킷 스테이지,BLG Yagao,승,6,2,8,7,56%
23.05.11,2023 MSI 브래킷 스테이지,BLG XUN,승,3,3,14,5.7,68%
23.05.11,2023 MSI 브래킷 스테이지,BLG Bin,승,6,0,11,20.4,68%
23.05.11,2023 MSI 브래킷 스테이지,C9 Zven,패,0,6,12,2,75%
23.05.11,2023 MSI 브래킷 스테이지,C9 Berserker,패,7,4,4,2.8,69%
23.05.11,2023 MSI 브래킷 스테이지,C9 EMENES,패,2,6,5,1.2,44%
23.05.11,2023 MSI 브래킷 스테이지,C9 Blaber,패,5,5,6,2.2,69%
23.05.11,2023 MSI 브래킷 스테이지,C9 Fudge,패,2,4,1,0.8,19%
23.05.10,2023 MSI 브래킷 스테이지,T1 Keria,승,0,1,9,9,47%
23.05.10,2023 MSI 브래킷 스테이지,T1 Gumayusi,승,10,0,3,15.6,68%
23.05.10,2023 MSI 브래킷 스테이지,T1 Faker,승,5,2,7,6,63%
23.05.10,2023 MSI 브래킷 스테이지,T1 Oner,승,2,0,11,15.6,68%
23.05.10,2023 MSI 브래킷 스테이지,T1 Zeus,승,2,2,4,3,32%
23.05.10,2023 MSI 브래킷 스테이지,MAD Hylissang,패,1,5,2,0.6,60%
23.05.10,2023 MSI 브래킷 스테이지,MAD Carzzy,패,1,4,1,0.5,40%
23.05.10,2023 MSI 브래킷 스테이지,MAD Nisqy,패,1,3,2,1,60%
23.05.10,2023 MSI 브래킷 스테이지,MAD Elyoya,패,2,6,1,0.5,60%
23.05.10,2023 MSI 브래킷 스테이지,MAD Chasy,패,0,2,1,0.5,20%
23.05.10,2023 MSI 브래킷 스테이지,T1 Keria,승,0,0,16,19.2,80%
23.05.10,2023 MSI 브래킷 스테이지,T1 Gumayusi,승,9,0,5,16.8,70%
23.05.10,2023 MSI 브래킷 스테이지,T1 Faker,승,4,3,6,3.3,50%
23.05.10,2023 MSI 브래킷 스테이지,T1 Oner,승,5,1,11,16,80%
23.05.10,2023 MSI 브래킷 스테이지,T1 Zeus,승,2,1,8,10,50%
23.05.10,2023 MSI 브래킷 스테이지,MAD Hylissang,패,1,6,2,0.5,60%
23.05.10,2023 MSI 브래킷 스테이지,MAD Carzzy,패,0,3,1,0.3,20%
23.05.10,2023 MSI 브래킷 스테이지,MAD Nisqy,패,1,3,2,1,60%
23.05.10,2023 MSI 브래킷 스테이지,MAD Elyoya,패,2,4,2,1,80%
23.05.10,2023 MSI 브래킷 스테이지,MAD Chasy,패,1,4,0,0.3,20%
23.05.10,2023 MSI 브래킷 스테이지,T1 Keria,승,1,2,21,11,79%
23.05.10,2023 MSI 브래킷 스테이지,T1 Gumayusi,승,9,7,10,2.7,68%
23.05.10,2023 MSI 브래킷 스테이지,T1 Faker,승,5,7,17,3.1,79%
23.05.10,2023 MSI 브래킷 스테이지,T1 Oner,승,7,2,11,9,64%
23.05.10,2023 MSI 브래킷 스테이지,T1 Zeus,승,6,5,10,3.2,57%
23.05.10,2023 MSI 브래킷 스테이지,MAD Hylissang,패,2,7,8,1.4,43%
23.05.10,2023 MSI 브래킷 스테이지,MAD Carzzy,패,8,4,7,3.8,65%
23.05.10,2023 MSI 브래킷 스테이지,MAD Nisqy,패,1,8,12,1.6,57%
23.05.10,2023 MSI 브래킷 스테이지,MAD Elyoya,패,9,3,6,5,65%
23.05.10,2023 MSI 브래킷 스테이지,MAD Chasy,패,3,6,4,1.2,30%
23.05.09,2023 MSI 브래킷 스테이지,G2 Mikyx,패,0,7,5,0.7,56%
23.05.09,2023 MSI 브래킷 스테이지,G2 Hans Sama,패,4,4,3,1.8,78%
23.05.09,2023 MSI 브래킷 스테이지,G2 Caps,패,0,6,2,0.3,22%
23.05.09,2023 MSI 브래킷 스테이지,G2 Yike,패,3,2,4,3.5,78%
23.05.09,2023 MSI 브래킷 스테이지,G2 BrokenBlade,패,2,3,3,1.7,56%
23.05.09,2023 MSI 브래킷 스테이지,GEN Delight,승,1,2,9,5,45%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peyz,승,5,2,7,6,55%
23.05.09,2023 MSI 브래킷 스테이지,GEN Chovy,승,6,0,15,25.2,95%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peanut,승,7,2,6,6.5,59%
23.05.09,2023 MSI 브래킷 스테이지,GEN Doran,승,3,3,7,3.3,45%
23.05.09,2023 MSI 브래킷 스테이지,G2 Mikyx,패,0,2,8,4,89%
23.05.09,2023 MSI 브래킷 스테이지,G2 Hans Sama,패,2,2,2,2,44%
23.05.09,2023 MSI 브래킷 스테이지,G2 Caps,패,4,5,1,1,56%
23.05.09,2023 MSI 브래킷 스테이지,G2 Yike,패,1,3,5,2,67%
23.05.09,2023 MSI 브래킷 스테이지,G2 BrokenBlade,패,2,3,3,1.7,56%
23.05.09,2023 MSI 브래킷 스테이지,GEN Delight,승,0,2,10,5,67%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peyz,승,5,1,5,10,67%
23.05.09,2023 MSI 브래킷 스테이지,GEN Chovy,승,3,0,9,14.4,80%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peanut,승,4,1,3,7,47%
23.05.09,2023 MSI 브래킷 스테이지,GEN Doran,승,3,5,8,2.2,73%
23.05.09,2023 MSI 브래킷 스테이지,GEN Delight,패,0,3,4,1.3,36%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peyz,패,1,4,4,1.3,45%
23.05.09,2023 MSI 브래킷 스테이지,GEN Chovy,패,2,5,1,0.6,27%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peanut,패,5,3,6,3.7,100%
23.05.09,2023 MSI 브래킷 스테이지,GEN Doran,패,3,5,7,2,91%
23.05.09,2023 MSI 브래킷 스테이지,G2 Mikyx,승,5,3,10,5,79%
23.05.09,2023 MSI 브래킷 스테이지,G2 Hans Sama,승,5,1,7,12,63%
23.05.09,2023 MSI 브래킷 스테이지,G2 Caps,승,2,0,8,12,53%
23.05.09,2023 MSI 브래킷 스테이지,G2 Yike,승,1,3,14,5,79%
23.05.09,2023 MSI 브래킷 스테이지,G2 BrokenBlade,승,6,5,5,2.2,58%
23.05.09,2023 MSI 브래킷 스테이지,GEN Delight,승,2,2,12,7,70%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peyz,승,13,1,2,15,75%
23.05.09,2023 MSI 브래킷 스테이지,GEN Chovy,승,2,1,6,8,40%
23.05.09,2023 MSI 브래킷 스테이지,GEN Peanut,승,0,0,8,9.6,40%
23.05.09,2023 MSI 브래킷 스테이지,GEN Doran,승,3,1,0,3,15%
23.05.09,2023 MSI 브래킷 스테이지,G2 Mikyx,패,0,6,3,0.5,60%
23.05.09,2023 MSI 브래킷 스테이지,G2 Hans Sama,패,0,5,2,0.4,40%
23.05.09,2023 MSI 브래킷 스테이지,G2 Caps,패,1,6,1,0.3,40%
23.05.09,2023 MSI 브래킷 스테이지,G2 Yike,패,4,2,1,2.5,100%
23.05.09,2023 MSI 브래킷 스테이지,G2 BrokenBlade,패,0,1,2,2,40%
23.05.07,2023 MSI 플레이-인 스테이지,GG huhi,승,0,2,9,4.5,60%
23.05.07,2023 MSI 플레이-인 스테이지,GG Stixxay,승,10,1,2,12,80%
23.05.07,2023 MSI 플레이-인 스테이지,GG Gori,승,3,2,5,4,53%
23.05.07,2023 MSI 플레이-인 스테이지,GG River,승,2,3,12,4.7,93%
23.05.07,2023 MSI 플레이-인 스테이지,GG Licorice,승,0,1,9,9,60%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Woody,패,1,4,5,1.5,67%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Wako,패,2,3,2,1.3,44%
23.05.07,2023 MSI 플레이-인 스테이지,PSG ubao,패,5,2,1,3,67%
23.05.07,2023 MSI 플레이-인 스테이지,PSG JunJia,패,1,4,4,1.3,56%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Azhi,패,0,2,3,1.5,33%
23.05.07,2023 MSI 플레이-인 스테이지,GG huhi,승,1,3,18,6.3,90%
23.05.07,2023 MSI 플레이-인 스테이지,GG Stixxay,승,9,1,6,15,71%
23.05.07,2023 MSI 플레이-인 스테이지,GG Gori,승,6,5,3,1.8,43%
23.05.07,2023 MSI 플레이-인 스테이지,GG River,승,1,3,14,5,71%
23.05.07,2023 MSI 플레이-인 스테이지,GG Licorice,승,4,1,9,13,62%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Woody,패,0,4,10,2.5,91%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Wako,패,3,5,0,0.6,27%
23.05.07,2023 MSI 플레이-인 스테이지,PSG ubao,패,1,5,8,1.8,82%
23.05.07,2023 MSI 플레이-인 스테이지,PSG JunJia,패,5,4,2,1.8,64%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Azhi,패,2,3,3,1.7,45%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Woody,패,0,2,4,2,80%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Wako,패,2,4,0,0.5,40%
23.05.07,2023 MSI 플레이-인 스테이지,PSG ubao,패,0,2,3,1.5,60%
23.05.07,2023 MSI 플레이-인 스테이지,PSG JunJia,패,1,3,3,1.3,80%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Azhi,패,2,3,2,1.3,80%
23.05.07,2023 MSI 플레이-인 스테이지,GG huhi,패,0,1,8,8,57%
23.05.07,2023 MSI 플레이-인 스테이지,GG Stixxay,승,6,0,4,12,71%
23.05.07,2023 MSI 플레이-인 스테이지,GG Gori,승,2,0,7,10.8,64%
23.05.07,2023 MSI 플레이-인 스테이지,GG River,승,3,1,6,9,64%
23.05.07,2023 MSI 플레이-인 스테이지,GG Licorice,승,3,3,2,1.7,36%
23.05.07,2023 MSI 플레이-인 스테이지,PSG Woody,승,0,2,21,10.5,91%
